InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1403796,79206, YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/08/09,95,ROUTINE,FALSE,TRUE,CHLORINE,3,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1240
1403796,79206, YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/08/09,95,ROUTINE,TRUE,TRUE,CHLORINE,3,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1241
1403909,33353,BRADFORD GROVE,7620 WHITE POST WAY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/08/10,87,ROUTINE,FALSE,TRUE,CHLORINE,3.4000001,,7.5,TRUE,TRUE,FALSE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1242
1403909,33353,BRADFORD GROVE,7620 WHITE POST WAY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/08/10,87,ROUTINE,TRUE,TRUE,CHLORINE,3.4000001,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1243
1403911,56079,WEMBERLEY HILL GARDEN HOMES,10601 WEMBERLY HILL BLVD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/08/10,77,ROUTINE,FALSE,TRUE,CHLORINE,2.5,,7,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - turover rate ~ hrs.(min.)| other - chemicals stock: adequate, fresh, storage, usage| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - ph control, chemical feed equipment: types ~| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - facility regulations enforced",1244
1403913,29340,EP TOM SAWYER STATE PARK,3000 FREYS HILL RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/08/10,81,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - structures, decks, furnishings:  good repair, clean| other - toilet tissue, hand-drying, towels, soap provided| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",1245
1403914,100530,GLEN OAKS GOLF & COUNTRY CLUB,10601 WORTHINGTON LANE,,PROSPECT,KY,40059,JEFFERSON,WADING POOL,2018/08/10,92,ROUTINE,FALSE,TRUE,CHLORINE,8.5,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1246
1403914,100530,GLEN OAKS GOLF & COUNTRY CLUB,10601 WORTHINGTON LANE,,PROSPECT,KY,40059,JEFFERSON,WADING POOL,2018/08/10,92,ROUTINE,TRUE,TRUE,CHLORINE,8.5,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1247
1403915,100528,GLEN OAKS GOLF & COUNTRY CLUB,10601 WORTHINGTON LANE,,PROSPECT,KY,40059,JEFFERSON,POOL,2018/08/10,79,ROUTINE,FALSE,TRUE,CHLORINE,1.5,,7.8000002,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ph control, chemical feed equipment: types ~| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage",1248
1403927,29012,CHARLESTOWN OF DOUGLAS HILLS,407 CHARLESTOWN COURT,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2018/08/10,95,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1249
1403927,29012,CHARLESTOWN OF DOUGLAS HILLS,407 CHARLESTOWN COURT,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2018/08/10,95,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1250
1403928,29336,DOUGLAS HILLS CONDO,800 LOGSDON CT,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2018/08/10,87,ROUTINE,FALSE,TRUE,CHLORINE,7.4000001,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - turover rate ~ hrs.(min.)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1251
1403928,29336,DOUGLAS HILLS CONDO,800 LOGSDON CT,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2018/08/10,87,ROUTINE,TRUE,TRUE,CHLORINE,7.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - turover rate ~ hrs.(min.)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1252
1403929,90715,NORTON COMMONS - BERGAMONT POOL,8921 COLTSFOOT TRACE,,PROSPECT,KY,40059,JEFFERSON,POOL,2018/08/11,83,ROUTINE,FALSE,TRUE,CHLORINE,0.75,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - toilet tissue, hand-drying, towels, soap provided| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| other - chemicals stock: adequate, fresh, storage, usage| other - operator testing frequency, log sheets maintained| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1253
1403930,75605,NORTON COMMONS - JIMSON POOL,9400 FEATHERBELL,,LOUISVILLE,KY,40059,JEFFERSON,POOL,2018/08/11,90,ROUTINE,FALSE,TRUE,CHLORINE,2.5,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - toilet tissue, hand-drying, towels, soap provided",1254
1403930,75605,NORTON COMMONS - JIMSON POOL,9400 FEATHERBELL,,LOUISVILLE,KY,40059,JEFFERSON,POOL,2018/08/11,90,ROUTINE,TRUE,TRUE,CHLORINE,2.5,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - toilet tissue, hand-drying, towels, soap provided",1255
1403932,69896,SUMMIT PLACE APARTMENTS,5201 EAGLES PEAK WAY,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/08/11,97,ROUTINE,FALSE,TRUE,CHLORINE,1.5,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1256
1403933,29422,COUNTRY BROOK ESTATES,1718 BRIDGEVIEW LN,,LOUISVILLE,KY,40242,JEFFERSON,POOL,2018/08/11,89,ROUTINE,FALSE,TRUE,CHLORINE,2.5,,7.8000002,TRUE,TRUE,FALSE,TRUE,TRUE," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply",1257
1403933,29422,COUNTRY BROOK ESTATES,1718 BRIDGEVIEW LN,,LOUISVILLE,KY,40242,JEFFERSON,POOL,2018/08/11,89,ROUTINE,TRUE,TRUE,CHLORINE,2.5,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply",1258
1403946,29524,LA FONTENAY APARTMENTS,175 LA FONTENAY DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/08/10,90,ROUTINE,FALSE,TRUE,CHLORINE,2.2,,8.3999996,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - operator testing frequency, log sheets maintained",1259
1403946,29524,LA FONTENAY APARTMENTS,175 LA FONTENAY DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/08/10,90,ROUTINE,TRUE,TRUE,CHLORINE,2.2,,8.3999996,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - operator testing frequency, log sheets maintained",1260
1403947,77038,BRADFORD COMMONS,2700 BRADFORD COMMONS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/08/10,90,ROUTINE,FALSE,TRUE,CHLORINE,3.4000001,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual",1261
1403947,77038,BRADFORD COMMONS,2700 BRADFORD COMMONS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/08/10,90,ROUTINE,TRUE,TRUE,CHLORINE,3.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual",1262
1403951,64288,JEFFERSON TRACE HOA INC,11330 JEFFERSON TRACE BLVD,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2018/08/10,93,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - flow meter: installation, accessibility, operating, good repair",1263
1403951,64288,JEFFERSON TRACE HOA INC,11330 JEFFERSON TRACE BLVD,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2018/08/10,93,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - flow meter: installation, accessibility, operating, good repair",1264
1403963,97165,THE RETREAT AT LOUISVILLE,1000 MANOR PARK DR,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2018/08/09,88,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - toilet tissue, hand-drying, towels, soap provided| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| other - structures, decks, furnishings:  good repair, clean",1265
1403963,97165,THE RETREAT AT LOUISVILLE,1000 MANOR PARK DR,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2018/08/09,88,ROUTINE,TRUE,TRUE,CHLORINE,1,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - toilet tissue, hand-drying, towels, soap provided| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| other - structures, decks, furnishings:  good repair, clean",1266
1403964,42376,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/08/09,90,ROUTINE,FALSE,TRUE,CHLORINE,7.8000002,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual",1267
1403964,42376,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/08/09,90,ROUTINE,TRUE,TRUE,CHLORINE,7.8000002,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual",1268
1403965,42375,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,WADING POOL,2018/08/09,82,ROUTINE,FALSE,TRUE,CHLORINE,8.3999996,,7,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual",1269
1403966,42377,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/08/09,90,ROUTINE,FALSE,TRUE,CHLORINE,5.5999999,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)",1270
1403966,42377,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/08/09,90,ROUTINE,TRUE,TRUE,CHLORINE,5.5999999,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)",1271
1404060,66008,TERRACES AT FOREST SPRINGS,3501 TERRACE SPRING DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2018/08/11,90,ROUTINE,FALSE,TRUE,CHLORINE,1.4,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",1272
1404060,66008,TERRACES AT FOREST SPRINGS,3501 TERRACE SPRING DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2018/08/11,90,ROUTINE,TRUE,TRUE,CHLORINE,1.4,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",1273
1404061,29338,DOUGLAS HILLS SWIM CLUB,501 GATEHOUSE LN,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2018/08/11,93,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1274
