RequestComplaintID,RCode,RCodeDescription,EHS,section,TakenBy,Method,Duplicate,EstID,oss_id,RequestDate,ResolvedDate,NextInspDate,IsCityorCounty,Status,RequestType,IsFollowUp,OwnerType,PersonOrPremiseZip,ComplaintantZip,OwnerZip,ObjectId
684731,691,WASTE WATER TREATMENT PLANT,2,0,,,NO,,,2019/10/02 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,9499
683557,636,MOLD,0,3,MDR,PHONE CALL,NO,,,2019/09/12 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40212,,,9500
683558,636,MOLD,0,3,MP/MR,PHONE CALL,NO,,,2019/09/16 04:00:00+00,2019/10/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,9501
683560,636,MOLD,0,3,AR/MR,PHONE CALL,NO,,,2019/09/16 04:00:00+00,2019/10/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,,9502
683561,636,MOLD,0,3,AR/MR,PHONE CALL,NO,,,2019/09/16 04:00:00+00,2019/10/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,9503
683610,605,FOOD SERVICE ESTABLISHMENT,109,0,,,NO,104688,,2019/09/17 04:00:00+00,2019/09/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,,9504
683623,605,FOOD SERVICE ESTABLISHMENT,110,4,MDR,PHONE CALL,NO,56899,,2019/09/17 04:00:00+00,2019/09/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,9505
683624,605,FOOD SERVICE ESTABLISHMENT,103,4,MDR,PHONE CALL,NO,94796,,2019/09/17 04:00:00+00,2019/09/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,9506
683625,605,FOOD SERVICE ESTABLISHMENT,108,4,MDR,PHONE CALL,NO,107596,,2019/09/17 04:00:00+00,2019/10/10 00:00:00,2019/10/08 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40213,,,9507
683629,697,RABIES,0,0,,,NO,,,2019/09/18 04:00:00+00,2019/09/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,9508
683630,697,RABIES,3,0,,,NO,,,2019/09/18 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40299,,40299,9509
683632,697,RABIES,8,0,,,NO,,,2019/09/18 04:00:00+00,,2019/10/03 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40219,,40219,9510
683639,697,RABIES,0,0,,,NO,,,2019/09/18 04:00:00+00,2019/11/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40241,,40241,9511
683647,625,MOBILE HOME/REC VEHICLE PARKS,5,0,,,NO,28993,,2019/09/13 04:00:00+00,2019/09/27 00:00:00,2019/09/30 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40272,,,9512
683656,609,FOODBORNE DISEASE,1297,4,MDR,PHONE CALL,NO,63550,,2019/09/18 04:00:00+00,2019/09/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40228,40218,,9513
683660,609,FOODBORNE DISEASE,1306,4,MDR,PHONE CALL,NO,35139,,2019/09/18 04:00:00+00,2019/01/19 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,40218,,9514
683670,605,FOOD SERVICE ESTABLISHMENT,1297,0,RS,PHONE CALL,NO,86758,,2019/09/18 04:00:00+00,2019/09/19 00:00:00,2019/09/19 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40219,,,9515
683678,671,MOSQUITO CONTROL,0,26,MV/MR,PHONE CALL,NO,,,2019/08/30 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,9516
683680,671,MOSQUITO CONTROL,0,26,MV/MR,OTHER,NO,,,2019/08/30 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,0,,,9517
683685,697,RABIES,4,0,,,NO,,,2019/09/19 04:00:00+00,2019/10/02 00:00:00,2019/09/30 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40258,,40258,9518
683686,697,RABIES,4,0,,,NO,,,2019/09/19 04:00:00+00,2019/09/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,40216,9519
683687,697,RABIES,3,0,,,NO,,,2019/09/19 04:00:00+00,2019/09/25 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40243,,40243,9520
683691,697,RABIES,8,0,,,NO,,,2019/09/19 04:00:00+00,2019/09/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,40215,9521
683735,605,FOOD SERVICE ESTABLISHMENT,105,0,RS,PHONE CALL,NO,34295,,2019/09/19 04:00:00+00,2019/09/23 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,9522
683809,607,RETAIL/FOOD ESTABLISHMENT,110,0,RS,PHONE CALL,YES,104423,,2019/09/23 04:00:00+00,2019/09/23 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,9523
685262,640,SEPTIC TANK CLEANING VEHICLES,9,0,,PHONE CALL,NO,105051,,2019/10/09 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40211,,,9524
682884,697,RABIES,0,0,,,NO,,,2019/09/09 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,9525
684372,697,RABIES,2,0,,,NO,,,2019/09/30 04:00:00+00,2019/10/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,40205,9526
684736,605,FOOD SERVICE ESTABLISHMENT,106,0,LMH,PHONE CALL,NO,33966,,2019/10/02 04:00:00+00,2019/10/08 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,9527
685292,636,MOLD,0,0,KM,PHONE CALL,YES,,,2019/10/09 04:00:00+00,,,COUNTY,OPEN,COMPLAINT,,,40220,,,9528
682885,697,RABIES,4,0,,,NO,,,2019/09/09 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40258,,40258,9529
684374,697,RABIES,8,0,,,NO,,,2019/09/30 04:00:00+00,2019/10/08 00:00:00,2019/10/08 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40229,,40229,9530
684749,636,MOLD,57,0,KM,OTHER,YES,,,2019/10/02 04:00:00+00,2019/10/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40217,,,9531
685294,609,FOODBORNE DISEASE,109,0,LMH,OTHER,NO,59457,,2019/10/09 04:00:00+00,2019/10/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,9532
682886,697,RABIES,0,0,,,NO,,,2019/09/09 04:00:00+00,2019/09/09 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40212,,,9533
684375,697,RABIES,4,0,,,NO,,,2019/09/30 04:00:00+00,2019/11/05 00:00:00,2019/10/09 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40258,,40258,9534
684754,697,RABIES,0,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40243,,,9535
685309,695,SWIMMING AREA,0,0,,,NO,,,2019/10/09 04:00:00+00,2019/10/09 00:00:00,,,RESOLVED,FEE,,,0,,,9536
685312,607,RETAIL/FOOD ESTABLISHMENT,108,0,jkm,,NO,56477,,2019/10/09 04:00:00+00,2019/10/25 00:00:00,2019/10/28 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40213,,,9537
685315,697,RABIES,0,0,,,NO,,,2019/10/10 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,40258,9538
685350,607,RETAIL/FOOD ESTABLISHMENT,104,0,jkm,,NO,63776,,2019/10/10 04:00:00+00,2019/10/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40059,,,9539
685352,605,FOOD SERVICE ESTABLISHMENT,107,0,jkm,,NO,103947,,2019/10/10 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40212,,,9540
685353,695,SWIMMING AREA,7,0,,PHONE CALL,NO,100223,,2019/10/10 04:00:00+00,2019/10/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40222,,,9541
685376,605,FOOD SERVICE ESTABLISHMENT,5265,0,LMH,OTHER,NO,34592,,2019/10/10 04:00:00+00,2019/10/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,9542
685377,691,WASTE WATER TREATMENT PLANT,6,0,,,NO,,,2019/10/10 04:00:00+00,2019/10/28 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,9543
685379,605,FOOD SERVICE ESTABLISHMENT,1297,0,LMH,PHONE CALL,NO,65180,,2019/10/10 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,9544
685380,620,HOTEL OR MOTELS,7,0,LMH,PHONE CALL,NO,99510,,2019/10/10 04:00:00+00,2019/10/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,9545
685381,630,PUBLIC BUILDINGS/RECREATIONAL FACILITIES,0,0,KM,,YES,,,2019/10/10 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,9546
685382,605,FOOD SERVICE ESTABLISHMENT,109,0,CC,OTHER,YES,33602,,2019/10/10 04:00:00+00,2019/10/21 00:00:00,2019/10/21 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40214,,,9547
685384,630,PUBLIC BUILDINGS/RECREATIONAL FACILITIES,54,0,LLS,,NO,,,2019/10/10 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40203,,,9548
685390,605,FOOD SERVICE ESTABLISHMENT,5264,0,lmh,PHONE CALL,NO,93057,,2019/10/10 04:00:00+00,2019/10/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40204,,,9549
685393,605,FOOD SERVICE ESTABLISHMENT,104,0,LMH,PHONE CALL,NO,66693,,2019/10/10 04:00:00+00,2019/10/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40059,,,9550
685399,605,FOOD SERVICE ESTABLISHMENT,42,0,jkm,,NO,92330,,2019/10/07 04:00:00+00,2019/10/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40243,,,9551
685419,605,FOOD SERVICE ESTABLISHMENT,108,0,jkm,,NO,100311,,2019/10/11 04:00:00+00,2019/10/12 00:00:00,2019/10/12 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40218,,,9552
685435,605,FOOD SERVICE ESTABLISHMENT,103,0,LMH,PHONE CALL,NO,69467,,2019/10/11 04:00:00+00,2019/10/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,9553
682887,697,RABIES,0,0,,,NO,,,2019/09/09 04:00:00+00,2019/09/09 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40211,,,9554
684378,697,RABIES,3,0,,,NO,,,2019/09/30 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40291,,40291,9555
684758,697,RABIES,8,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,40218,9556
682888,695,SWIMMING AREA,0,0,,,NO,,,2019/09/09 04:00:00+00,2019/09/09 00:00:00,,,RESOLVED,FEE,,,0,,,9557
684379,697,RABIES,6,0,,,NO,,,2019/09/30 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,40223,9558
684763,697,RABIES,2,0,,,NO,,,2019/10/03 04:00:00+00,,2019/10/18 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40206,,40206,9559
682889,697,RABIES,0,0,,,NO,,,2019/09/05 04:00:00+00,2019/09/05 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40243,,,9560
684381,697,RABIES,0,0,,,NO,,,2019/09/30 04:00:00+00,2019/09/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40208,,,9561
684765,697,RABIES,4,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,40258,9562
682892,605,FOOD SERVICE ESTABLISHMENT,5264,0,RS,PHONE CALL,NO,92610,,2019/09/09 04:00:00+00,2019/09/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40204,,,9563
684383,697,RABIES,6,0,,,NO,,,2019/09/30 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40241,,40241,9564
684769,697,RABIES,0,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,40218,40218,9565
682901,609,FOODBORNE DISEASE,103,0,RS,PHONE CALL,NO,85098,,2019/09/09 04:00:00+00,2019/09/09 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,9566
684385,697,RABIES,4,0,,,NO,,,2019/09/30 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40216,,40216,9567
684776,605,FOOD SERVICE ESTABLISHMENT,5264,0,LMH,PHONE CALL,NO,33659,,2019/10/03 04:00:00+00,2019/10/25 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,9568
682924,634,TATTOO STUDIO,2,0,,,NO,,,2019/09/09 04:00:00+00,2019/09/27 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,9569
684386,697,RABIES,8,0,,,NO,,,2019/09/30 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40229,,40229,9570
684790,697,RABIES,6,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40245,,40245,9571
684791,697,RABIES,5,0,,,NO,,,2019/10/03 04:00:00+00,,2019/10/18 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40211,,40211,9572
684792,697,RABIES,6,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40223,,40223,9573
684793,697,RABIES,0,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,9574
684796,697,RABIES,3,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,40299,9575
684798,697,RABIES,0,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,9576
684799,697,RABIES,0,0,,,NO,,,2019/10/03 04:00:00+00,2019/10/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40014,,40014,9577
684813,605,FOOD SERVICE ESTABLISHMENT,1306,0,LMH,PHONE CALL,NO,66687,,2019/10/03 04:00:00+00,2019/10/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,9578
684817,605,FOOD SERVICE ESTABLISHMENT,42,0,jkm,,NO,51482,,2019/10/02 04:00:00+00,2019/10/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40228,,,9579
684825,605,FOOD SERVICE ESTABLISHMENT,110,0,RS,PHONE CALL,NO,98756,,2019/10/03 04:00:00+00,2019/10/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,,9580
684829,636,MOLD,57,0,RS,PHONE CALL,NO,,,2019/10/02 04:00:00+00,2019/10/02 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,9581
682925,625,MOBILE HOME/REC VEHICLE PARKS,8,0,LMH,PHONE CALL,NO,106238,,2019/09/09 04:00:00+00,2019/10/14 00:00:00,2019/10/02 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40258,,,9582
684388,697,RABIES,8,0,,,NO,,,2019/09/30 04:00:00+00,2019/10/08 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,40219,9583
682964,607,RETAIL/FOOD ESTABLISHMENT,1297,0,RS,PHONE CALL,NO,74258,,2019/09/09 04:00:00+00,2019/09/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,9584
682975,605,FOOD SERVICE ESTABLISHMENT,107,0,LMH,OTHER,NO,78298,,2019/09/09 04:00:00+00,2019/09/09 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,9585
684389,673,INSECTS,7,0,RS,PHONE CALL,NO,29037,,2019/09/30 04:00:00+00,2019/10/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,9586
682976,605,FOOD SERVICE ESTABLISHMENT,5264,0,,,NO,100433,,2019/08/27 04:00:00+00,2019/09/03 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,9587
684390,697,RABIES,0,0,,,NO,,,2019/09/30 04:00:00+00,2019/09/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,9588
682977,605,FOOD SERVICE ESTABLISHMENT,42,0,,,NO,104432,,2019/09/02 04:00:00+00,2019/09/19 00:00:00,2019/09/13 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40203,,,9589
684392,605,FOOD SERVICE ESTABLISHMENT,107,0,LMH,PHONE CALL,NO,99415,,2019/09/30 04:00:00+00,2019/10/01 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,9590
682984,697,RABIES,0,0,,,NO,,,2019/09/10 04:00:00+00,2019/09/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,40214,9591
684393,697,RABIES,4,0,,,NO,,,2019/09/30 04:00:00+00,2019/10/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,40272,9592
682985,697,RABIES,4,0,,,NO,,,2019/09/10 04:00:00+00,2019/09/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,40216,9593
684394,697,RABIES,0,0,,,NO,,,2019/09/30 04:00:00+00,2019/09/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,9594
682987,697,RABIES,0,0,,,NO,,,2019/09/10 04:00:00+00,2019/09/10 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40213,,,9595
684395,697,RABIES,7,0,,,NO,,,2019/09/30 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40204,,40204,9596
682988,605,FOOD SERVICE ESTABLISHMENT,110,0,LMH,PHONE CALL,NO,90132,,2019/09/10 04:00:00+00,2019/09/17 00:00:00,2019/09/17 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40229,,,9597
684396,636,MOLD,57,0,RS,OTHER,YES,,,2019/09/27 04:00:00+00,2019/10/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40242,,,9598
682992,697,RABIES,3,0,,,NO,,,2019/09/10 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40299,,40299,9599
684397,609,FOODBORNE DISEASE,107,0,RS,PHONE CALL,NO,104665,,2019/09/30 04:00:00+00,2019/10/04 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40216,,,9600
685438,605,FOOD SERVICE ESTABLISHMENT,109,0,LMH,PHONE CALL,NO,98534,,2019/10/11 04:00:00+00,2019/10/22 00:00:00,2019/10/22 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40272,,,9601
685441,697,RABIES,0,0,,,NO,,,2019/10/14 04:00:00+00,2019/10/24 00:00:00,2019/10/24 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40219,,40219,9602
685446,697,RABIES,6,0,,,NO,,,2019/10/14 04:00:00+00,2019/10/25 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40242,,40242,9603
685449,697,RABIES,8,0,,,NO,,,2019/10/14 04:00:00+00,2019/11/11 00:00:00,2019/10/28 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40214,,40214,9604
685450,697,RABIES,8,0,,,NO,,,2019/10/14 04:00:00+00,2019/11/04 00:00:00,2019/11/08 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40228,,40228,9605
686475,605,FOOD SERVICE ESTABLISHMENT,105,0,LMH,PHONE CALL,NO,32708,,2019/10/29 04:00:00+00,2019/10/30 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,9606
686075,605,FOOD SERVICE ESTABLISHMENT,5264,0,jkm,,NO,34696,,2019/10/23 04:00:00+00,2019/10/31 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40206,,,9607
686851,605,FOOD SERVICE ESTABLISHMENT,110,0,LMH,PHONE CALL,NO,102583,,2019/11/05 05:00:00+00,2019/11/07 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,9608
687574,697,RABIES,0,0,,,NO,,,2019/11/25 05:00:00+00,2019/11/25 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,9609
687031,671,MOSQUITO CONTROL,0,26,MV/MR,OTHER,NO,,,2019/07/16 04:00:00+00,,,COUNTY,OPEN,COMPLAINT,,,0,,,9610
687311,697,RABIES,6,0,,,NO,,,2019/11/18 05:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40220,,40220,9611
685642,605,FOOD SERVICE ESTABLISHMENT,1306,0,RS,PHONE CALL,NO,43628,,2019/10/16 04:00:00+00,2019/10/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40299,,,9612
685468,625,MOBILE HOME/REC VEHICLE PARKS,4,0,,OTHER,NO,105640,,2019/10/10 04:00:00+00,2020/09/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,9613
685469,625,MOBILE HOME/REC VEHICLE PARKS,4,0,,,YES,105640,,2019/10/10 04:00:00+00,2020/09/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,9614
685470,625,MOBILE HOME/REC VEHICLE PARKS,4,0,,,YES,105640,,2019/10/10 04:00:00+00,2020/09/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,9615
685472,625,MOBILE HOME/REC VEHICLE PARKS,4,0,,,YES,105640,,2019/10/14 04:00:00+00,,,COUNTY,OPEN,COMPLAINT,,,40215,,,9616
685474,625,MOBILE HOME/REC VEHICLE PARKS,4,0,,,YES,105640,,2019/10/10 04:00:00+00,,,COUNTY,OPEN,COMPLAINT,,,40215,,,9617
685479,636,MOLD,57,0,RS,PHONE CALL,NO,,,2019/10/11 04:00:00+00,2019/10/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,9618
685480,636,MOLD,57,0,RS,PHONE CALL,NO,,,2019/10/11 04:00:00+00,2019/10/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,,9619
685481,636,MOLD,57,0,RS,PHONE CALL,YES,,,2019/10/11 04:00:00+00,2019/10/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40220,,,9620
685482,636,MOLD,57,0,RS,PHONE CALL,NO,,,2019/10/11 04:00:00+00,2019/10/11 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40204,,,9621
685483,605,FOOD SERVICE ESTABLISHMENT,5264,0,LMH,OTHER,NO,90157,,2019/10/14 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40205,,,9622
685493,605,FOOD SERVICE ESTABLISHMENT,103,0,LMH,OTHER,NO,107353,,2019/10/14 04:00:00+00,2019/10/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40207,,,9623
685500,605,FOOD SERVICE ESTABLISHMENT,42,0,jkm,,NO,96602,,2019/10/14 04:00:00+00,2019/10/18 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40202,,,9624
685507,605,FOOD SERVICE ESTABLISHMENT,5265,0,LMH,PHONE CALL,NO,84759,,2019/10/14 04:00:00+00,2019/10/23 00:00:00,2019/10/23 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40208,,,9625
685508,605,FOOD SERVICE ESTABLISHMENT,5265,0,RS,PHONE CALL,YES,84759,,2019/10/14 04:00:00+00,2019/10/23 00:00:00,2019/10/23 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40208,,,9626
685512,697,RABIES,0,0,,,NO,,,2019/10/15 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40245,,,9627
685513,697,RABIES,0,0,,,NO,,,2019/10/15 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40215,,,9628
685514,697,RABIES,4,0,,,NO,,,2019/10/15 04:00:00+00,2019/10/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40258,,40258,9629
685515,697,RABIES,6,0,,,NO,,,2019/10/15 04:00:00+00,2019/10/24 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40245,,40245,9630
685516,697,RABIES,8,0,,,NO,,,2019/10/15 04:00:00+00,2019/12/02 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40228,,40228,9631
685520,697,RABIES,8,0,,,NO,,,2019/10/15 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40219,,40219,9632
685521,697,RABIES,5,0,,,YES,,,2019/10/15 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40210,,40210,9633
685522,697,RABIES,5,0,,,YES,,,2019/10/15 04:00:00+00,2019/11/19 00:00:00,2019/10/30 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40210,,40210,9634
685525,697,RABIES,0,0,,,NO,,,2019/10/15 04:00:00+00,2019/10/15 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,0,,47164,9635
685527,605,FOOD SERVICE ESTABLISHMENT,109,0,,,NO,92420,,2019/10/15 04:00:00+00,2019/10/21 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,9636
685529,605,FOOD SERVICE ESTABLISHMENT,110,0,LMH,PHONE CALL,NO,82305,,2019/10/15 04:00:00+00,2019/10/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40229,,,9637
685541,685,PRIVATE SEWAGE,6628,0,RS,PHONE CALL,YES,,,2019/10/15 04:00:00+00,,,COUNTY,OPEN,COMPLAINT,,,40272,,,9638
685570,625,MOBILE HOME/REC VEHICLE PARKS,7,0,TW,PHONE CALL,NO,91730,,2019/10/15 04:00:00+00,2019/10/30 00:00:00,2019/10/30 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40272,,,9639
685574,671,MOSQUITO CONTROL,96,0,RS,OTHER,NO,,,2019/10/08 04:00:00+00,,,COUNTY,RESOLVED,COMPLAINT,,,40245,,,9640
685575,636,MOLD,57,0,RS,PHONE CALL,NO,,,2019/10/14 04:00:00+00,2019/10/14 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40210,,,9641
685579,697,RABIES,8,0,,,NO,,,2019/10/16 04:00:00+00,2019/10/29 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40214,,40214,9642
685581,697,RABIES,0,0,,,NO,,,2019/10/16 04:00:00+00,2019/10/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40218,,,9643
685582,697,RABIES,8,0,,,NO,,,2019/10/16 04:00:00+00,2019/12/09 00:00:00,2019/10/25 00:00:00,COUNTY,RESOLVED,COMPLAINT,,,40215,,40215,9644
685583,697,RABIES,0,0,,,NO,,,2019/10/16 04:00:00+00,2019/10/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40059,,,9645
685584,697,RABIES,0,0,,,NO,,,2019/10/16 04:00:00+00,2019/10/16 00:00:00,,COUNTY,RESOLVED,COMPLAINT,,,40272,,,9646
